Date,Open,High,Low,Close,Adj Close,Volume
2016-06-22,157.610001,158.419998,157.160004,158.119995,147.790237,2094800
2016-06-23,158.600006,158.789993,156.339996,157.029999,146.771454,2912400
2016-06-24,153.160004,157.690002,153.100006,155.559998,145.397491,3996100
2016-06-27,154.240005,154.929993,152.550003,154.259995,144.182404,2790800
2016-06-28,154.660004,155.929993,153.710007,155.600006,145.434875,2156300
2016-06-29,156.440002,157.279999,155.889999,157.080002,146.818176,1942500
2016-06-30,156.960007,157.820007,155.500000,157.039993,146.780792,3091100
2016-07-01,157.190002,157.190002,155.399994,156.110001,145.911530,2317200
2016-07-05,156.080002,156.149994,154.699997,155.250000,145.107742,2807400
2016-07-06,155.199997,156.550003,154.669998,156.009995,145.818085,2133200
2016-07-07,158.330002,164.160004,158.000000,163.699997,153.005676,6471400
2016-07-08,164.839996,166.100006,164.490005,165.440002,154.632050,3932000
2016-07-11,165.059998,167.490005,165.059998,166.720001,155.828430,2634300
2016-07-12,166.490005,166.919998,165.820007,166.279999,155.417130,1642100
2016-07-13,167.000000,167.190002,166.020004,166.779999,155.884491,1479800
2016-07-14,167.149994,168.000000,166.279999,166.940002,156.034042,2150100
2016-07-15,167.440002,167.440002,165.600006,166.410004,155.538651,1962300
2016-07-18,166.559998,167.860001,165.919998,167.509995,156.566803,1993800
2016-07-19,167.500000,168.559998,167.389999,168.119995,157.136948,1487800
2016-07-20,168.250000,168.259995,166.949997,168.039993,157.062180,1336900
2016-07-21,167.429993,167.750000,166.300003,167.050003,156.136856,1384600
2016-07-22,167.679993,167.699997,166.960007,167.470001,156.529404,1335100
2016-07-25,167.169998,168.199997,166.399994,167.970001,156.996780,1732200
2016-07-26,167.600006,168.820007,166.699997,167.570007,156.622910,1593900
2016-07-27,167.160004,167.500000,165.750000,166.149994,155.295685,1433500
2016-07-28,166.259995,166.860001,165.800003,166.350006,155.482620,1866500
2016-07-29,166.639999,167.679993,166.380005,167.220001,156.295746,1359700
2016-08-01,167.149994,168.000000,166.899994,167.559998,156.613541,986800
2016-08-02,167.070007,167.539993,164.589996,166.500000,155.622787,2107300
2016-08-03,165.919998,166.330002,165.100006,166.119995,155.267609,1837100
2016-08-04,166.039993,167.740005,165.889999,166.550003,155.669540,1626800
2016-08-05,166.860001,168.330002,166.080002,167.699997,156.744400,1526500
2016-08-08,167.250000,167.550003,166.470001,167.399994,156.464005,1294400
2016-08-09,167.740005,168.600006,166.880005,167.860001,156.893936,1286700
2016-08-10,167.440002,168.500000,167.050003,168.289993,157.718643,1104300
2016-08-11,169.110001,169.589996,167.330002,167.880005,157.334412,1497800
2016-08-12,167.160004,169.410004,167.160004,169.039993,158.421539,1399100
2016-08-15,169.039993,169.270004,168.589996,168.729996,158.131027,918600
2016-08-16,167.880005,168.800003,167.880005,168.410004,157.831116,1023000
2016-08-17,167.449997,168.360001,166.919998,167.960007,157.409409,1382500
2016-08-18,168.419998,168.710007,167.199997,167.750000,157.212585,1353400
2016-08-19,167.210007,168.330002,167.100006,168.020004,157.465652,1764800
2016-08-22,168.339996,168.690002,167.619995,167.940002,157.390656,955000
2016-08-23,168.089996,168.449997,167.309998,167.360001,156.847076,1003700
2016-08-24,167.139999,167.880005,166.759995,167.570007,157.043884,1363800
2016-08-25,167.199997,167.410004,164.639999,164.860001,154.504135,1817700
2016-08-26,165.389999,165.649994,163.470001,163.929993,153.632523,2009900
2016-08-29,164.470001,164.839996,163.399994,163.979996,153.679398,1809800
2016-08-30,164.070007,164.279999,161.740005,161.960007,151.786301,2010700
2016-08-31,161.869995,162.570007,161.149994,162.089996,151.908127,1933200
2016-09-01,159.000000,159.000000,155.539993,156.210007,146.397491,6038500
2016-09-02,156.809998,159.279999,156.800003,157.979996,148.056305,2679000
2016-09-06,158.130005,158.149994,156.020004,158.059998,148.131271,2716900
2016-09-07,157.639999,157.869995,155.399994,155.639999,145.863281,2984100
2016-09-08,155.190002,155.490005,152.940002,153.470001,143.829620,2855100
2016-09-09,152.589996,152.789993,150.699997,150.699997,141.233597,2993900
2016-09-12,150.500000,151.990005,150.259995,151.690002,142.161407,2982400
2016-09-13,151.179993,151.580002,150.070007,150.740005,141.271072,2148600
2016-09-14,150.710007,152.250000,150.199997,150.690002,141.224228,2188900
2016-09-15,150.720001,152.970001,150.110001,152.669998,143.079865,2284300
2016-09-16,151.960007,152.660004,151.139999,152.350006,142.779968,2842000
2016-09-19,152.130005,153.029999,151.600006,151.789993,142.255112,1315400
2016-09-20,152.429993,152.710007,151.669998,152.169998,142.611252,1396700
2016-09-21,152.589996,152.899994,151.250000,152.699997,143.107971,1535100
2016-09-22,153.029999,154.279999,152.679993,153.149994,143.529694,2502200
2016-09-23,153.149994,153.770004,152.169998,152.529999,142.948639,2282100
2016-09-26,152.080002,152.279999,151.009995,151.190002,141.692841,1862200
2016-09-27,151.419998,151.770004,150.000000,150.449997,140.999298,2569000
2016-09-28,150.600006,150.669998,148.940002,149.410004,140.024643,2626300
2016-09-29,149.190002,149.690002,147.199997,147.490005,138.225250,4501300
2016-09-30,151.789993,154.850006,151.600006,152.509995,142.929886,7318100
2016-10-03,152.220001,152.250000,150.320007,151.009995,141.524124,3197100
2016-10-04,151.470001,151.619995,149.490005,150.479996,141.027420,2840500
2016-10-05,150.630005,150.919998,149.830002,149.979996,140.558823,2377700
2016-10-06,150.229996,150.639999,149.000000,149.470001,140.080872,2465500
2016-10-07,149.770004,150.190002,148.789993,149.990005,140.568207,2282100
2016-10-10,150.350006,150.850006,149.750000,150.279999,140.839996,1576400
2016-10-11,149.669998,151.139999,149.509995,151.009995,141.524124,2596800
2016-10-12,150.970001,151.490005,150.389999,150.460007,141.008667,1664500
2016-10-13,149.929993,151.339996,149.720001,150.220001,140.783768,1795300
2016-10-14,150.179993,151.000000,149.279999,150.149994,140.718140,1745000
2016-10-17,150.080002,150.199997,148.630005,148.699997,139.359253,1988400
2016-10-18,149.509995,149.619995,148.410004,149.110001,139.743469,1842500
2016-10-19,150.699997,151.320007,149.309998,149.449997,140.062134,1812000
2016-10-20,149.850006,150.779999,149.600006,150.039993,140.615067,2251200
2016-10-21,149.509995,150.289993,148.500000,148.970001,139.612274,2188000
2016-10-24,149.350006,152.320007,149.289993,152.119995,142.564377,2432800
2016-10-25,149.899994,151.970001,149.899994,150.990005,141.505386,2060600
2016-10-26,150.350006,151.410004,150.279999,150.979996,141.496002,2246100
2016-10-27,150.830002,151.460007,149.820007,150.860001,141.383560,1993500
2016-10-28,150.440002,150.860001,149.380005,149.759995,140.352631,1843900
2016-10-31,148.889999,149.350006,147.100006,147.869995,138.581360,3239400
2016-11-01,148.479996,148.630005,146.380005,146.660004,137.447403,2112000
2016-11-02,146.429993,147.339996,146.119995,146.270004,137.503784,2260500
2016-11-03,146.699997,146.699997,144.139999,144.449997,135.792862,2168200
2016-11-04,143.000000,145.000000,142.110001,142.240005,133.715302,2702100
2016-11-07,143.380005,143.660004,142.750000,143.539993,134.937378,3010100
2016-11-08,143.889999,146.630005,143.800003,146.089996,137.334579,3505200
2016-11-09,143.539993,147.389999,143.539993,146.789993,137.992599,3170200
2016-11-10,147.059998,150.000000,146.610001,146.699997,137.908005,3944200
2016-11-11,146.610001,149.619995,145.380005,149.360001,140.408585,3218000
2016-11-14,150.919998,152.139999,149.500000,152.000000,142.890366,3890800
2016-11-15,151.979996,152.000000,150.289993,151.149994,142.091309,2799900
2016-11-16,152.190002,152.550003,151.800003,152.139999,143.021973,2151200
2016-11-17,151.229996,151.399994,149.550003,151.199997,142.138321,2098700
2016-11-18,150.839996,151.199997,149.520004,150.360001,141.348679,2020500
2016-11-21,150.550003,151.289993,150.119995,151.169998,142.110123,1181200
2016-11-22,151.929993,153.050003,151.210007,152.669998,143.520233,1954200
2016-11-23,152.750000,153.339996,151.179993,151.600006,142.514374,2166900
2016-11-25,151.889999,153.419998,151.710007,151.880005,142.777557,886800
2016-11-28,151.050003,152.429993,151.009995,151.250000,142.185318,1733500
2016-11-29,151.619995,152.220001,151.330002,151.479996,142.401535,1496800
2016-11-30,151.130005,151.539993,150.070007,150.110001,141.113663,2750500
2016-12-01,150.110001,152.880005,150.110001,151.740005,142.645950,2305200
2016-12-02,151.990005,152.869995,151.429993,152.089996,142.974976,1829200
2016-12-05,152.089996,152.229996,150.779999,151.770004,142.674149,2432100
2016-12-06,151.850006,152.080002,150.419998,151.009995,141.959702,2245400
2016-12-07,150.600006,153.910004,150.479996,153.850006,144.629486,2811300
2016-12-08,156.639999,160.899994,156.600006,157.589996,148.145370,5504300
2016-12-09,157.279999,159.830002,157.259995,159.699997,150.128891,2614700
2016-12-12,158.600006,161.279999,158.559998,160.330002,150.721146,2299200
2016-12-13,160.850006,162.039993,159.139999,159.770004,150.194702,3583300
2016-12-14,160.050003,160.449997,158.250000,158.990005,149.461472,2119100
2016-12-15,159.350006,161.500000,159.070007,160.110001,150.514343,1811100
2016-12-16,160.490005,161.250000,159.850006,160.410004,150.796371,3751400
2016-12-19,162.009995,164.529999,161.649994,163.460007,153.663574,3231900
2016-12-20,164.320007,164.949997,163.500000,163.860001,154.039581,2204600
2016-12-21,163.600006,164.029999,163.020004,163.039993,153.268707,1313400
2016-12-22,163.660004,163.669998,161.919998,162.070007,152.356857,1965900
2016-12-23,162.169998,162.669998,161.529999,162.080002,152.366257,1254100
2016-12-27,162.059998,162.759995,161.800003,162.050003,152.338058,1301100
2016-12-28,162.020004,162.850006,160.550003,161.009995,151.360382,1281000
2016-12-29,160.649994,161.440002,160.649994,161.130005,151.473206,857200
2016-12-30,160.889999,160.990005,159.669998,160.110001,150.514343,1472300
2017-01-03,160.649994,160.990005,158.509995,159.729996,150.157089,2099000
2017-01-04,159.800003,160.490005,158.940002,159.759995,150.185287,2163600
2017-01-05,160.949997,163.350006,160.630005,162.910004,153.146500,2880900
2017-01-06,162.669998,162.949997,161.130005,162.830002,153.071320,2167000
2017-01-09,162.330002,162.479996,160.720001,160.970001,151.322784,2318300
2017-01-10,160.580002,162.410004,160.509995,161.660004,151.971466,1477900
2017-01-11,161.470001,162.380005,160.350006,161.539993,151.858597,1378300
2017-01-12,161.350006,161.960007,160.669998,161.869995,152.168839,1296900
2017-01-13,161.990005,162.130005,161.350006,161.860001,152.159439,1250100
2017-01-17,161.850006,164.250000,161.669998,163.809998,153.992554,2429100
2017-01-18,163.649994,164.380005,162.589996,164.270004,154.425003,1834700
2017-01-19,164.179993,164.800003,163.559998,163.699997,153.889160,1980400
2017-01-20,164.389999,164.770004,163.229996,164.240005,154.396805,1897100
2017-01-23,164.050003,164.350006,162.169998,163.009995,153.240524,1421600
2017-01-24,163.229996,163.820007,162.960007,163.669998,153.860947,1347400
2017-01-25,164.199997,164.750000,163.899994,164.139999,154.302811,1299200
2017-01-26,164.339996,164.440002,163.399994,164.070007,154.237015,1180000
2017-01-27,164.559998,164.580002,160.710007,162.059998,152.347458,2341100
2017-01-30,162.029999,163.289993,160.600006,163.250000,153.466125,2149800
2017-01-31,162.490005,164.000000,162.350006,163.949997,154.124191,1796600
2017-02-01,163.839996,163.949997,161.809998,161.860001,152.159439,2219700
2017-02-02,166.839996,168.880005,166.160004,168.149994,158.072464,5816300
2017-02-03,167.720001,168.839996,167.149994,168.320007,158.232300,3227700
2017-02-06,168.179993,168.179993,166.710007,167.029999,157.019577,2172800
2017-02-07,167.529999,168.080002,166.529999,167.520004,157.480240,2732600
2017-02-08,167.500000,168.570007,167.500000,168.419998,158.752747,2089900
2017-02-09,168.449997,171.419998,168.169998,170.960007,161.146957,2606900
2017-02-10,171.649994,172.270004,170.270004,172.000000,162.127274,2070000
2017-02-13,172.490005,172.490005,170.779999,171.960007,162.089569,2272200
2017-02-14,171.660004,173.639999,171.550003,173.630005,163.663696,2244700
2017-02-15,173.179993,175.000000,173.059998,175.000000,164.955063,2346500
2017-02-16,175.100006,175.830002,174.509995,175.750000,165.662018,2206500
2017-02-17,175.470001,176.500000,174.479996,175.860001,165.765717,2424400
2017-02-21,176.550003,177.000000,176.000000,176.940002,166.783707,2317000
2017-02-22,177.070007,177.089996,175.070007,176.509995,166.378387,1815200
2017-02-23,176.520004,177.039993,175.210007,175.850006,165.756287,2599900
2017-02-24,175.220001,177.710007,175.119995,177.559998,167.368118,1684300
2017-02-27,177.330002,177.850006,176.550003,177.619995,167.424667,2340400
2017-02-28,176.949997,177.869995,175.479996,177.179993,167.009918,2992100
2017-03-01,177.369995,178.710007,177.220001,177.860001,167.650879,2352300
2017-03-02,177.500000,178.250000,176.509995,177.979996,167.763992,3190300
2017-03-03,170.699997,171.889999,169.899994,170.259995,160.487137,10396500
2017-03-06,169.410004,170.330002,166.110001,166.729996,157.159744,5793600
2017-03-07,166.539993,168.619995,166.539993,167.000000,157.414261,2811900
2017-03-08,167.000000,167.410004,166.160004,166.240005,156.697891,2375900
2017-03-09,166.399994,166.789993,165.119995,165.770004,156.254883,1993700
2017-03-10,166.490005,166.500000,164.979996,165.369995,155.877823,2164200
2017-03-13,164.850006,165.110001,164.300003,164.550003,155.104889,2127700
2017-03-14,164.210007,165.320007,164.100006,165.240005,155.755295,1974400
2017-03-15,165.570007,166.539993,164.830002,166.539993,156.980652,2079700
2017-03-16,166.779999,167.669998,166.259995,167.059998,157.470810,2726600
2017-03-17,168.059998,168.350006,167.070007,167.809998,158.177750,3976000
2017-03-20,167.759995,168.289993,166.800003,167.440002,157.828995,1603300
2017-03-21,167.509995,168.800003,166.649994,166.779999,157.206894,2241900
2017-03-22,167.320007,167.970001,167.039993,167.679993,158.055237,1534200
2017-03-23,168.000000,168.419998,166.429993,166.899994,157.319992,1430500
2017-03-24,167.369995,167.460007,165.660004,166.020004,156.490509,1410400
2017-03-27,165.529999,166.320007,165.320007,166.149994,156.613052,1212300
2017-03-28,166.110001,167.050003,165.149994,166.770004,157.197464,1446400
2017-03-29,166.279999,167.479996,166.149994,167.429993,157.819580,1216700
2017-03-30,167.300003,168.179993,166.759995,167.889999,158.253143,1034000
2017-03-31,167.589996,168.169998,167.130005,167.690002,158.064651,1720300
2017-04-03,167.740005,168.300003,166.399994,166.699997,157.131485,1547900
2017-04-04,166.600006,167.320007,166.110001,167.250000,157.649902,1322400
2017-04-05,167.289993,168.399994,166.720001,167.000000,157.414261,1715200
2017-04-06,169.679993,172.110001,169.309998,170.020004,160.260910,3313800
2017-04-07,169.699997,171.000000,169.429993,170.619995,160.826477,1510000
2017-04-10,170.199997,171.570007,169.850006,171.220001,161.392029,2002300
2017-04-11,170.789993,171.440002,169.630005,170.630005,160.835907,1191400
2017-04-12,171.429993,171.449997,169.690002,170.169998,160.402298,1422300
2017-04-13,170.050003,170.619995,168.800003,168.839996,159.148636,1422500
2017-04-17,168.770004,169.750000,168.710007,169.699997,159.959259,1504100
2017-04-18,170.050003,170.320007,169.470001,170.130005,160.364594,1542700
2017-04-19,170.880005,170.929993,169.820007,170.059998,160.298599,1441300
2017-04-20,170.330002,171.179993,169.949997,170.149994,160.383423,1933600
2017-04-21,171.520004,171.880005,170.639999,170.770004,160.967880,2257900
2017-04-24,172.000000,172.610001,171.330002,172.330002,162.438309,1906900
2017-04-25,172.910004,173.039993,172.289993,172.679993,162.768234,1503000
2017-04-26,178.050003,178.270004,175.419998,176.800003,166.651764,4591300
2017-04-27,177.320007,177.789993,176.419998,177.449997,167.264420,2148700
2017-04-28,178.070007,178.070007,176.929993,177.520004,167.330444,2358100
2017-05-01,178.500000,178.500000,177.330002,177.860001,167.650879,3328000
2017-05-02,178.720001,178.940002,177.940002,178.589996,168.338989,2505300
2017-05-03,178.740005,180.460007,178.699997,179.820007,169.498383,2900500
2017-05-04,180.050003,183.179993,180.000000,182.449997,171.977432,3762200
2017-05-05,182.770004,182.919998,179.759995,180.199997,169.856567,3713600
2017-05-08,174.660004,174.699997,171.600006,172.639999,169.307388,3538000
2017-05-09,173.610001,173.919998,172.309998,172.679993,169.346634,2662100
2017-05-10,172.029999,172.089996,170.660004,171.350006,168.530273,2554500
2017-05-11,170.779999,171.550003,170.100006,171.259995,168.441757,2106000
2017-05-12,171.289993,171.850006,170.320007,170.880005,168.068024,1586800
2017-05-15,170.300003,171.979996,170.300003,171.570007,168.746643,1733600
2017-05-16,171.960007,171.960007,170.630005,171.000000,168.186050,1129200
2017-05-17,170.660004,171.500000,169.059998,169.149994,166.366470,2201400
2017-05-18,170.080002,171.020004,169.690002,170.720001,167.910629,1589700
2017-05-19,171.350006,172.429993,170.809998,171.639999,168.815506,1871800
2017-05-22,172.240005,173.240005,171.630005,172.399994,169.562988,1594100
2017-05-23,172.970001,173.539993,172.320007,172.470001,169.631851,1788000
2017-05-24,172.949997,173.130005,171.800003,173.009995,170.162933,1420800
2017-05-25,173.470001,175.050003,173.300003,174.729996,171.854660,2726900
2017-05-26,180.250000,180.339996,177.520004,177.860001,174.933151,4471300
2017-05-30,177.679993,179.389999,177.500000,178.919998,175.975693,2086300
2017-05-31,179.240005,180.470001,178.779999,180.429993,177.460846,2456200
2017-06-01,180.809998,181.100006,179.860001,180.630005,177.657562,2028300
2017-06-02,180.580002,181.250000,179.869995,180.970001,177.991974,2239900
2017-06-05,181.100006,182.210007,180.600006,182.080002,179.083710,1561100
2017-06-06,181.699997,182.720001,181.009995,181.449997,178.464081,2248900
2017-06-07,181.440002,182.240005,181.139999,182.199997,179.201721,1246200
2017-06-08,181.919998,182.500000,180.839996,181.410004,178.424728,1814800
2017-06-09,181.710007,181.929993,179.919998,180.380005,177.411682,2167600
2017-06-12,179.580002,180.869995,178.789993,179.639999,176.683853,2395200
2017-06-13,179.899994,180.789993,179.029999,180.509995,177.539536,1745400
2017-06-14,180.830002,181.960007,180.229996,181.669998,178.680450,1440400
2017-06-15,180.389999,181.330002,178.369995,180.059998,177.096939,1753800
2017-06-16,170.399994,170.600006,165.000000,167.110001,164.360046,24233000
2017-06-19,167.050003,167.380005,162.389999,164.339996,161.635635,13809100
2017-06-20,165.500000,165.500000,162.429993,162.899994,160.219330,7337600
2017-06-21,163.490005,163.770004,162.750000,163.149994,160.465225,3421700
2017-06-22,163.169998,163.300003,159.009995,159.789993,157.160507,8043100
2017-06-23,159.399994,159.800003,156.559998,157.130005,154.544281,9506700
2017-06-26,158.149994,160.990005,158.100006,160.199997,157.563751,6473900
2017-06-27,160.660004,161.550003,159.199997,159.259995,156.639206,5533800
2017-06-28,159.589996,160.500000,159.500000,160.169998,157.534256,3234400
2017-06-29,160.210007,160.470001,157.800003,158.679993,156.068756,3664200
2017-06-30,159.600006,160.539993,158.789993,159.929993,157.298203,4755100
2017-07-03,160.210007,160.529999,158.690002,158.820007,156.206482,1994300
2017-07-05,158.929993,159.500000,157.860001,158.020004,155.419632,3770400
2017-07-06,161.110001,161.350006,157.050003,157.089996,154.504929,6963400
2017-07-07,157.360001,157.550003,154.089996,154.110001,151.573975,7688400
2017-07-10,153.509995,153.600006,150.960007,151.000000,148.515167,8999800
2017-07-11,151.449997,153.089996,150.929993,151.110001,148.623337,6275600
2017-07-12,151.460007,152.899994,151.419998,151.750000,149.252808,5112200
2017-07-13,153.229996,153.929993,152.619995,153.600006,151.072372,5673500
2017-07-14,154.259995,154.270004,152.899994,153.000000,150.482239,4368400
2017-07-17,153.000000,153.440002,152.520004,152.839996,150.324875,3096500
2017-07-18,152.610001,152.839996,150.940002,151.500000,149.006927,3256900
2017-07-19,151.809998,152.160004,150.899994,151.240005,148.751205,4100000
2017-07-20,151.470001,152.190002,150.880005,150.990005,148.505325,3207400
2017-07-21,150.940002,151.229996,150.000000,150.440002,147.964355,4078000
2017-07-24,150.449997,151.470001,150.110001,151.000000,148.515167,3655600
2017-07-25,151.410004,153.699997,151.399994,153.169998,150.649445,4605700
2017-07-26,153.410004,153.500000,151.550003,152.089996,149.587219,3017200
2017-07-27,152.009995,152.990005,151.440002,152.520004,150.010147,3637900
2017-07-28,152.669998,153.300003,152.110001,152.889999,150.374054,2779500
2017-07-31,153.080002,158.660004,153.029999,158.509995,155.901550,6937100
2017-08-01,159.100006,159.970001,157.910004,159.720001,157.091660,4787500
2017-08-02,159.130005,161.550003,158.440002,161.279999,158.625961,5486300
2017-08-03,161.610001,162.350006,157.059998,157.910004,155.311447,5562600
2017-08-04,158.339996,158.440002,155.830002,156.440002,153.865646,3117900
2017-08-07,156.500000,157.580002,155.339996,156.949997,154.367218,2629500
2017-08-08,157.100006,159.440002,157.029999,157.750000,155.154083,2569200
2017-08-09,157.139999,157.570007,156.199997,156.860001,154.278702,2157600
2017-08-10,156.169998,157.570007,155.369995,156.639999,154.062363,2764600
2017-08-11,156.509995,157.800003,156.410004,156.649994,154.072174,1887000
2017-08-14,157.589996,158.199997,156.539993,157.910004,155.311447,2028400
2017-08-15,158.000000,158.380005,156.789993,156.880005,154.298416,1869100
2017-08-16,157.279999,159.880005,157.110001,159.759995,157.633392,3381800
2017-08-17,158.479996,159.949997,157.639999,158.570007,156.459259,2650000
2017-08-18,157.979996,158.690002,156.919998,157.080002,154.989075,2747900
2017-08-21,157.190002,158.169998,155.960007,157.070007,154.979202,1857400
2017-08-22,157.529999,159.449997,157.529999,158.699997,156.587494,2204600
2017-08-23,158.619995,159.440002,157.779999,159.369995,157.248581,1731400
2017-08-24,160.000000,160.660004,151.089996,151.330002,149.315598,10301700
2017-08-25,152.369995,152.940002,150.059998,152.449997,150.420715,5703500
2017-08-28,151.899994,153.279999,151.199997,152.550003,150.519379,3776400
2017-08-29,152.380005,153.990005,151.460007,153.559998,151.515930,2446200
2017-08-30,153.710007,154.740005,152.880005,154.440002,152.384201,2493500
2017-08-31,156.220001,157.259995,153.949997,156.740005,154.653595,4567700
2017-09-01,157.589996,158.550003,157.199997,158.240005,156.133652,2833500
2017-09-05,157.960007,159.720001,157.470001,159.139999,157.021652,3413000
2017-09-06,159.190002,159.940002,158.089996,158.860001,156.745392,2873700
2017-09-07,158.970001,159.600006,157.570007,159.279999,157.159775,2479300
2017-09-08,158.369995,158.500000,155.029999,157.309998,155.216003,3364600
2017-09-11,157.889999,158.000000,157.059998,157.360001,155.265335,2442500
2017-09-12,157.669998,160.649994,157.449997,160.039993,157.909653,2988400
2017-09-13,160.139999,163.949997,160.009995,162.990005,160.820419,4202000
2017-09-14,162.679993,162.679993,161.639999,162.369995,160.208649,2493300
2017-09-15,162.240005,162.669998,161.699997,162.300003,160.139572,3757800
2017-09-18,162.179993,163.460007,160.759995,160.910004,158.768082,2047100
2017-09-19,160.960007,161.660004,159.949997,161.559998,159.409424,1790800
2017-09-20,161.509995,163.039993,161.259995,162.850006,160.682251,2432300
2017-09-21,162.929993,162.929993,160.399994,161.479996,159.330490,1738800
2017-09-22,160.899994,162.000000,160.369995,161.289993,159.143021,1535900
2017-09-25,160.830002,162.699997,160.520004,162.330002,160.169174,1799600
2017-09-26,162.710007,164.729996,162.589996,164.070007,161.886047,2370400
2017-09-27,164.490005,165.320007,163.380005,164.419998,162.231354,2053100
2017-09-28,164.470001,164.949997,163.539993,163.899994,161.718277,1730200
2017-09-29,163.899994,165.070007,163.759995,164.289993,162.103088,1852300
2017-10-02,164.919998,166.419998,164.289993,165.889999,163.681808,2267100
2017-10-03,166.320007,167.289993,165.029999,165.080002,162.882584,2839400
2017-10-04,165.229996,165.929993,164.690002,165.210007,163.010864,1918600
2017-10-05,165.860001,167.119995,165.250000,167.070007,164.846115,4715400
2017-10-06,159.000000,159.460007,156.539993,157.089996,154.998947,18001200
2017-10-09,157.009995,157.750000,154.110001,154.610001,152.551941,7028800
2017-10-10,155.669998,157.360001,155.080002,156.869995,154.781860,5420200
2017-10-11,157.300003,158.960007,157.059998,157.869995,155.768539,3859300
2017-10-12,157.869995,157.990005,156.360001,157.220001,155.127197,3596300
2017-10-13,157.419998,160.080002,157.089996,159.850006,157.722214,3634500
2017-10-16,159.380005,159.800003,158.320007,158.809998,156.696030,2453700
2017-10-17,159.000000,159.270004,157.570007,158.380005,156.271790,2426800
2017-10-18,158.839996,158.839996,157.309998,157.550003,155.452805,3011300
2017-10-19,157.139999,158.759995,157.000000,158.460007,156.350708,2981700
2017-10-20,158.970001,161.009995,158.509995,160.770004,158.629974,3993200
2017-10-23,160.850006,162.389999,160.580002,162.039993,159.883026,2811200
2017-10-24,161.160004,162.889999,161.000000,162.289993,160.129700,3040700
2017-10-25,161.000000,163.000000,160.580002,162.179993,160.021179,3603900
2017-10-26,162.460007,163.550003,160.789993,162.460007,160.297455,3038900
2017-10-27,160.800003,162.679993,160.699997,162.380005,160.218506,3399900
2017-10-30,161.990005,162.000000,159.470001,160.229996,158.097137,2550700
2017-10-31,159.839996,161.270004,159.720001,161.080002,158.935837,2513600
2017-11-01,161.970001,163.289993,161.289993,162.690002,160.524399,2129400
2017-11-02,163.729996,165.550003,162.610001,164.949997,162.754303,3255700
2017-11-03,164.160004,167.070007,163.779999,166.440002,164.224487,3112500
2017-11-06,165.800003,166.589996,164.979996,165.050003,162.852982,1917300
2017-11-07,165.199997,166.500000,164.600006,166.279999,164.066605,1944200
2017-11-08,166.630005,169.190002,166.020004,169.050003,166.799728,3494300
2017-11-09,167.479996,169.309998,167.050003,169.110001,166.858948,2094000
2017-11-10,168.440002,171.380005,168.080002,171.360001,169.078979,2673100
2017-11-13,171.000000,173.089996,170.649994,171.460007,169.177658,4093300
2017-11-14,170.820007,171.830002,169.770004,171.440002,169.157913,1774300
2017-11-15,169.300003,170.729996,167.059998,169.000000,166.750412,2439900
2017-11-16,170.229996,171.339996,169.160004,170.979996,169.204651,2342700
2017-11-17,171.000000,172.199997,170.649994,170.979996,169.204651,2100600
2017-11-20,171.110001,172.529999,170.850006,172.279999,170.491150,1955000
2017-11-21,172.960007,174.190002,172.550003,173.419998,171.619324,2360200
2017-11-22,173.839996,174.000000,171.100006,172.479996,170.689072,1950100
2017-11-24,172.380005,173.160004,171.500000,171.619995,169.837997,789400
2017-11-27,172.250000,173.059998,171.119995,172.610001,170.817734,2346700
2017-11-28,173.320007,174.179993,172.550003,173.649994,171.846924,2728400
2017-11-29,174.000000,177.740005,173.550003,177.529999,175.686646,4683000
2017-11-30,180.429993,184.899994,180.220001,184.429993,182.514984,7716600
2017-12-01,183.259995,185.179993,181.130005,185.130005,183.207733,4034400
2017-12-04,187.220001,189.880005,186.559998,189.559998,187.591721,5774200
2017-12-05,189.669998,191.220001,186.850006,187.820007,185.869812,3182800
2017-12-06,187.619995,187.979996,185.509995,187.220001,185.276031,3569200
2017-12-07,186.509995,187.800003,185.559998,186.199997,184.266617,2240800
2017-12-08,186.789993,188.529999,185.949997,188.070007,186.117218,1772500
2017-12-11,188.210007,188.899994,187.039993,188.860001,186.898987,1964100
2017-12-12,186.960007,189.119995,186.800003,188.300003,186.344818,3365700
2017-12-13,188.529999,190.119995,187.800003,188.279999,186.325012,3062900
2017-12-14,188.580002,189.740005,186.169998,186.529999,184.593185,3743200
2017-12-15,193.410004,195.350006,192.000000,192.729996,190.728821,8452900
2017-12-18,192.630005,194.350006,191.899994,192.309998,190.313187,3492300
2017-12-19,192.910004,193.000000,187.000000,188.330002,186.374496,3959900
2017-12-20,189.039993,189.259995,185.399994,187.509995,185.563019,3894400
2017-12-21,188.000000,188.399994,186.580002,186.800003,184.860382,1908100
2017-12-22,187.270004,187.479996,185.970001,186.630005,184.692154,1078300
2017-12-26,186.190002,187.339996,186.119995,186.550003,184.612976,1120000
2017-12-27,186.850006,187.059998,185.800003,186.300003,184.365585,1175200
2017-12-28,186.570007,187.020004,186.190002,186.619995,184.682251,1017000
2017-12-29,186.460007,187.600006,185.929993,186.119995,184.187439,2028000
2018-01-02,187.229996,190.679993,186.740005,188.320007,186.364609,2509300
2018-01-03,188.820007,192.100006,188.380005,190.580002,188.601151,3364400
2018-01-04,192.000000,192.300003,187.559998,189.100006,187.136505,3525800
